sermon_id,title,subtitle,speaker,speaker_id,date,publish_date,bible_text,event_type,series,series_id,duration_seconds,download_count,more_info,language,keywords,has_audio,has_video,broadcaster_id,broadcaster_name,broadcaster_location,broadcaster_denomination,broadcaster_minister
13131643367,Is Life Worth Living?,,Steve Green,10641,1992-01-19,2013-01-03,Job; John 3:16,Sunday Service,,,1987,46,We are pro-life because life is worth living,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1313164015,Do You Know YOU Are Loved?,,Steve Green,10641,1992-01-12,2013-01-03,Ephesians 3:14-21,Sunday Service,,,2456,41,,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1218121555202,The Meaning of Epiphany,,Rev. Allen Harris,1594,1992-01-05,2012-12-18,Hebrews 9:23-28,Sunday Service,,,2179,24,"There are three appearances of Christ

1. He appeared on earth to do away with sin (v. 26)

2. He now appears in heaven in God's presence (v. 24)

3. He will appear again on earth at the second coming to bring salvation (v. 28)",en,appear sacrifice heaven judgment holiday,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1218121657481,Even More Wonderful,,Rev. Allen Harris,1594,1991-12-29,2012-12-18,Luke 10:18-20,Sunday Service,,,2148,26,"Viewing the future
1. Fear of the unknown

2. Joy of victory
        protection
        provision
        power

3. Ultimate hope
     Surpassing joy of our eternal security in Christ",en,protection provision book life names surpassing joy fear future,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
122012941331,What Do You Do with the Glory?,,Rev. Allen Harris,1594,1991-12-22,2012-12-20,Luke 2:8-20,Sunday Service,,,2081,22,"The Shepherds model a response to the glory of God

Go

Evangelize

Worship",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21810957359,The Coming of the Christ Child: The Coming of Grace,,Dan Broadwater,171,1991-12-22,2010-02-18,John 1:14-18,Sunday Service,,,1952,27,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
2181095264,The Coming of the Christ Child: The Coming of Salvation,,Dan Broadwater,171,1991-12-15,2010-02-18,Luke 1:67-80,Sunday Service,,,1634,28,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1220121017156,Fierce Face of Jesus the Conqueror,The Three Faces of Messiah,Rev. Allen Harris,1594,1991-12-15,2012-12-20,Psalm 110,Sunday Service,The Three Faces of Messiah,6885,2252,35,"We are at war with Jesus
Our victory is sure",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
218109455410,The Coming of the Christ Child Part II: The Coming of Peace,,Dan Broadwater,171,1991-12-08,2010-02-18,Isaiah 9:1-7,Sunday Service,,,1960,31,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
122012108364,Compassionate Face of Jesus My Priest,The Three Faces of Messiah,Rev. Allen Harris,1594,1991-12-08,2012-12-20,Psalm 110,Sunday Service,The Three Faces of Messiah,6885,2092,43,How Like Melchizedek: Unique Forever,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
122012957293,Regal Face of Jesus My King,The Three Faces of Messiah,Rev. Allen Harris,1594,1991-12-01,2012-12-20,Psalm 110,Sunday Service,The Three Faces of Messiah,6885,2224,42,"Exalted
  in Position
  in Power
  in Person",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
122012102651,Thanksgiving with All Your Heart,,Rev. Allen Harris,1594,1991-11-24,2012-12-20,Colossians 3:15-17,Sunday Service,,,1922,38,"Peace
Word
Name
Benefits",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181094006,Is Your God Too Small?,,Dan Broadwater,171,1991-11-10,2010-02-18,1 Peter 5:10-11,Sunday Service,,,1571,13,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
12201210324510,It Is Written (Reformation Day),,Rev. Allen Harris,1594,1991-11-03,2012-12-20,Matthew 4:1-11,Sunday Service,,,2031,20,Jesus uses Scripture against temptation,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181093304,The Way Up is Down: A Lesson in Humility,,Dan Broadwater,171,1991-10-27,2010-02-18,1 Peter 5:5-7,Sunday Service,,,1836,44,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1220121143272,Shame and Regeneration,Should I Love Myself?,Rev. Allen Harris,1594,1991-10-20,2012-12-20,Titus 3:3-7,Sunday Service,Should I Love Myself?,6884,2205,49,Regeneration,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181092183,Shepherding God's People,,Dan Broadwater,171,1991-10-13,2010-02-18,1 Peter 5:1-4,Sunday Service,,,2266,14,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1220121139580,Blame and Propitiation,Should I Love Myself?,Rev. Allen Harris,1594,1991-10-13,2012-12-20,1 John 4:10-12,Sunday Service,Should I Love Myself?,6884,1958,53,Propitiation,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1220121130475,Addiction to Approval,Should I Love Myself?,Rev. Allen Harris,1594,1991-10-06,2012-12-20,Colossians 1:21-22,Sunday Service,Should I Love Myself?,6884,1962,396,Reconciliation,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1220121052372,Perfectionism,Should I Love Myself?,Rev. Allen Harris,1594,1991-09-29,2012-12-20,Romans 3:23-24,Sunday Service,Should I Love Myself?,6884,2079,51,Justification,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
218109152510,Ministering God's Grace to Others,,Dan Broadwater,171,1991-09-29,2010-02-18,1 Peter 4:7-11,Sunday Service,,,1783,31,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1220121045562,What Does the Bible Say about Loving Ourselves?,Should I Love Myself?,Rev. Allen Harris,1594,1991-09-22,2012-12-20,2 Timothy 3:1-5,Sunday Service,Should I Love Myself?,6884,1878,71,"If I'm so wonderful, why don't I like myself?

Love Jesus, not ourselves",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131527108,Evangelism Made Simple,,Steve Green,10641,1991-09-15,2013-01-04,John 1:35-51,Sunday Service,,,2333,33,"John the Baptist
Andrew
Philip
BRING",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181098199,Christ's Death and Resurrection: The Medicine that Relieves Suffering,,Dan Broadwater,171,1991-09-15,2010-02-18,1 Peter 3:17-22,Sunday Service,,,2218,47,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
14131524476,How to Work As a Christian,,Rev. Allen Harris,1594,1991-09-08,2013-01-04,Ephesians 6:5-9,Sunday Service,,,,2,Employers and Employees,en,,False,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131522131,Why Work?,,Rev. Allen Harris,1594,1991-09-01,2013-01-04,Ephesians 2:8-10,Sunday Service,,,2082,21,"You are God's masterpiece, therefore, a work of beauty",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131520245,Where's Your Fruit,,Steve Green,10641,1991-08-24,2013-01-04,John 15:1-17,Sunday Service,,,2136,26,Service for Jesus,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1413151842,The Gift of the Spirit,,Steve Green,10641,1991-08-18,2013-01-04,John 14:15-31,Sunday Service,,,2169,27,Provision for Obedience,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131515494,LIving in the Gap,,Steve Green,10641,1991-08-11,2013-01-04,John 14:6,Sunday Service,,,2223,23,"Our place
Peace with God",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1413153205,Salvation Demands Spirit-Empowered Service,,Steve Green,10641,1991-08-04,2013-01-04,John 13:1,Sunday Service,,,2039,44,Foot washing,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181090517,The Beauty of a Wife's Character,,Dan Broadwater,171,1991-07-28,2010-02-18,1 Peter 3:1-6,Sunday Service,,,1868,58,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
14131443550,Father: New Covenant Name of Yahweh,Names of God,Rev. Allen Harris,1594,1991-07-26,2013-01-04,Exodus 4:22,Sunday Service,Names of God,6874,2216,71,Sovereign redeems for Son with inheritance,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131440555,Yahweh: The Glory of Yahweh,Names of God,Rev. Allen Harris,1594,1991-07-21,2013-01-04,Exodus 33,Sunday Service,Names of God,6874,2209,90,All four meanings together,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21810854115,Overcoming Evil with Good,,Dan Broadwater,171,1991-07-21,2010-02-18,1 Peter 2:18-25,Sunday Service,,,1584,38,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
14131437420,Yahweh: The Covenant Inheritance,Names of God,Rev. Allen Harris,1594,1991-07-14,2013-01-04,Exodus 6:8,Sunday Service,Names of God,6874,2277,82,The land...and how we gain it,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131435440,Yahweh: The Covenant Relationship,Names of God,Rev. Allen Harris,1594,1991-07-07,2013-01-04,Exodus 6:7,Sunday Service,Names of God,6874,2080,81,"He is my God
I am His child",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21810844243,God Chose You to be His Follower: You Are Special,,Dan Broadwater,171,1991-07-07,2010-02-18,,Sunday Service,,,1884,23,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1413143071,God's Word to America Today,,Rev. Allen Harris,1594,1991-06-30,2013-01-04,Proverbs 14:34,Sunday Service,,,2121,31,Pray for America to return to righteousness,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131412470,"Turning Houses into Homes, Part 2",,Rev. Allen Harris,1594,1991-06-23,2013-01-04,Ephesians 6:4,Sunday Service,,,1987,31,"Importance of Father
Law vs. Gospel",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1413146111,War,,Dan Iverson,10931,1991-06-09,2013-01-04,Revelation 12,Sunday Service,,,2210,37,Spiritual warfare,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1413135860,External or Internal Godliness,,Tito Padilla,15033,1991-06-02,2013-01-04,Psalm 50:16-23,Sunday Service,,,2093,25,"Busy: external

Word changes our life",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131355429,Thinking Clearly about the Trinity,Holy Spirit (Pentecost),Rev. Allen Harris,1594,1991-05-26,2013-01-04,John 3:5,Sunday Service,Holy Spirit (Pentecost),6879,2124,76,"Father author
Son accomplish
Spirit apply",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131353337,The Holy Spirit as a Promise,Holy Spirit (Pentecost),Rev. Allen Harris,1594,1991-05-19,2013-01-04,Acts 2:37-39,Sunday Service,Holy Spirit (Pentecost),6879,2198,48,"Grace, not law
you
vast",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21810837361,Leading One Another Toward Christ,,Dan Broadwater,171,1991-05-19,2010-02-18,Matthew 28:16-20,Sunday Service,,,2162,14,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
14131351424,The Holy Spirit as a Gift,Holy Spirit (Pentecost),Rev. Allen Harris,1594,1991-05-12,2013-01-04,Acts 2:37-39,Sunday Service,Holy Spirit (Pentecost),6879,2140,47,"Repentance
Forgiveness

Water and Spirit baptism at conversion",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131349710,The Spirit as a Change Agent,Holy Spirit (Pentecost),Rev. Allen Harris,1594,1991-05-05,2013-01-04,Acts 2:37-39,Sunday Service,Holy Spirit (Pentecost),6879,2064,50,The Holy Spirit changes our perspective and motivates us,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131346156,Pitfalls and Promises,,Rev. Allen Harris,1594,1991-04-28,2013-01-04,Psalm 115,Sunday Service,,,2250,23,"Lack humility
Faith
Vision",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131344194,The Mighty Mite,,Rev. Allen Harris,1594,1991-04-21,2013-01-04,Mark 12:41-44,Sunday Service,,,2062,24,"Our giving

Jesus observes it
evils
appreciates",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131311103,Two Eyes and Two Masters,,Rev. Allen Harris,1594,1991-04-14,2013-01-04,Matthew 6:22-24,Sunday Service,,,2064,25,"Clear vision
Either God or materialism",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131657273,Two Investments,,Rev. Allen Harris,1594,1991-04-07,2013-01-03,Matthew 6:19-21,Sunday Service,,,1875,28,Treasure on earth or in heaven?,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181083080,The Resurrection of Christ that Raises Our Hopes,,Dan Broadwater,171,1991-04-07,2010-02-18,Romans 1:1-4,Sunday Service,,,1436,49,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
21810822410,Emmaus: The Road to and From Discouragement,,Dan Broadwater,171,1991-03-31,2010-02-18,Luke 24:13-35,Sunday Service,,,1827,58,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1313165491,Easter Shows Me Who Jesus Really Is,,Rev. Allen Harris,1594,1991-03-31,2013-01-03,Acts 2:36; Acts 13:33,Sunday Service,,,2061,65,"Lord

Messiah

Son of God",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131650499,The Meaning of Passover,,Rev. Allen Harris,1594,1991-03-24,2013-01-03,Luke 22:1-20,Sunday Service,,,1867,37,"Exodus

Lord's Supper

Wedding Feast",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131631311,Giving Ourselves As Well As the Gospel,,Len Stewart,9605,1991-03-17,2013-01-03,1 Thessalonians 2:8,Sunday Service,,,2595,71,"Understanding/Openness scale of 1-100

Give our selves along with the Gospel",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131624565,The Dynamics of Fishing,,Len Stewart,9605,1991-03-10,2013-01-03,Matthew 4:12-25,Sunday Service,,,,2,,en,,False,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131622593,5 Reasons to Evangelize Jews,,Barry Rubin,22441,1991-03-03,2013-01-03,,Sunday Service,,,2063,39,"Remnant

Rescue",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21810815212,Why the Gospel is Good News!,,Dan Broadwater,171,1991-02-24,2010-02-18,,Sunday Service,,,1547,17,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
131316203010,How Not to Be Ashamed of Jesus,,Rev. Allen Harris,1594,1991-02-24,2013-01-03,2 Timothy 1:8-12,Sunday Service,,,2123,37,"His Grace and Appointment

Missions",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181089541,Why Is It Important to Have Faith,,Dan Broadwater,171,1991-02-17,2010-02-18,,Sunday Service,,,1297,24,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
13131615555,"God's Covenant Name: Yahweh (#3), Then You Will Know",Names of God,Rev. Allen Harris,1594,1991-02-17,2013-01-03,Exodus 6:3; Exodus 6:7,Sunday Service,Names of God,6874,2222,195,"To the resistant and the redeemed

Experience",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131611304,"God's Covenant Name: Yahweh (#2), What a Redeemer!",Names of God,Rev. Allen Harris,1594,1991-02-10,2013-01-03,Exodus 6:6,Sunday Service,Names of God,6874,2311,69,"Bondage

Payment

Freedom",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1313168571,"God's Covenant Name: Yahweh (#1) , Sovereign Power",Names of God,Rev. Allen Harris,1594,1991-02-03,2013-01-03,Exodus 3:11-15,Sunday Service,Names of God,6874,2082,100,"Able and willing
Count on Him",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1313162303,Iraq in Biblical Prophecy,,Rev. Allen Harris,1594,1991-01-27,2013-01-03,Habakkuk,Sunday Service,,,2214,93,,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2181083430,Unborn Children are Fearfully and Wonderfully Made,,Dan Broadwater,171,1991-01-20,2010-02-18,Psalm 139:13-18,Sunday Service,,,1395,38,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
13131546360,A Poor Attitude,,Tito Padilla,15033,1991-01-20,2013-01-03,Deuteronomy 15,Sunday Service,,,2695,53,Compassion for the poor,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1228121649468,The Year of Jubilee,,Ed Spiva,3349,1991-01-13,2012-12-28,Numbers,Sunday Service,,,2159,104,"The Year of Jubilee
The Joy of Freedom!",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
